,created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,is_outdoor,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,service_id,created,device_time_created_at,strava_id,fitbit_id,is_skip_intro_available,pause_time_remaining,pause_time_elapsed,is_paused,has_paused,is_pause_available,ride,total_heart_rate_zone_durations,average_effort_score,achievement_templates,leaderboard_rank,total_leaderboard_users,ftp_info,device_type_display_name,pause_time_limit,goal
0,1708194498,home_bike_v1,1708196302,cycling,True,True,725f387569f049f497c2d53adebc1443,False,False,cycling,Scenic Ride,20986b98ef504ce19241d32be0f503dd,home_bike,1708194502,COMPLETE,Etc/GMT+5,,178774.24,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1807.0,0.0,1807.0,0.0,,1708194498,1708176497,,,False,,,False,False,False,"{'content_availability': 'all_access_only', 'content_availability_level': 'all_access_only', 'free_for_limited_time': False, 'is_limited_ride': False, 'availability': {'is_available': True, 'reason': None}, 'class_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'content_provider': 'virtual_active', 'content_format': 'video', 'description': 'Escape the bustling city for the luxurious mountain views in Trentino. Enjoy the climb as the views take your breath away on this journey through Italy.', 'difficulty_estimate': 0.0, 'overall_estimate': 0.9851612903225806, 'difficulty_rating_avg': 0.0, 'difficulty_rating_count': 0, 'difficulty_level': None, 'duration': 1800, 'equipment_ids': [], 'equipment_tags': [], 'explicit_rating': 0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_closed_captions': False, 'has_pedaling_metrics': True, 'home_peloton_id': None, 'id': '7069dc29d4324c7faa5b025606deb36a', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/9d9fc4806ad04ba933d74d66a9f4b3f02e91d25c/img_1652985521_d883b9d4887d436c8d38f46cda32c024.jpg', 'instructor_id': None, 'individual_instructor_ids': [], 'is_archived': True, 'is_closed_caption_shown': False, 'is_explicit': False, 'has_free_mode': False, 'is_live_in_studio_only': False, 'language': 'english', 'origin_locale': 'en-US', 'length': 1810, 'live_stream_id': '7069dc29d4324c7faa5b025606deb36a-live', 'live_stream_url': None, 'location': 'Italy', 'metrics': ['heart_rate', 'cadence', 'calories'], 'original_air_time': 1653487200, 'overall_rating_avg': 0.9851612903225806, 'overall_rating_count': 9300, 'pedaling_start_offset': 5, 'pedaling_end_offset': 1805, 'pedaling_duration': 1800, 'rating': 0, 'ride_type_id': '3e8b662199414382be3f4bed70634f6f', 'ride_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1653487200, 'series_id': '15114ee7c55f43faac0ac007b817b1a9', 'sold_out': False, 'studio_peloton_id': None, 'title': '30 min Trentino Ride', 'total_ratings': 9300, 'total_in_progress_workouts': 0, 'total_workouts': 100000, 'vod_stream_url': None, 'vod_stream_id': '7069dc29d4324c7faa5b025606deb36a-vod', 'captions': [], 'user_caption_locales': [], 'join_tokens': {'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICI3MDY5ZGMyOWQ0MzI0YzdmYWE1YjAyNTYwNmRlYjM2YSIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'}, 'flags': [], 'is_dynamic_video_eligible': False, 'is_fixed_distance': False, 'dynamic_video_recorded_speed_in_mph': 0.0, 'thumbnail_title': 'Trentino', 'thumbnail_location': 'Italy', 'distance': None, 'distance_unit': None, 'distance_display_value': None, 'is_outdoor': False, 'excluded_platforms': [], 'class_avg_follow_along_score': 0.0, 'muscle_group_score': []}","{'heart_rate_z1_duration': 40, 'heart_rate_z2_duration': 489, 'heart_rate_z3_duration': 1178, 'heart_rate_z4_duration': 10355, 'heart_rate_z5_duration': 5787}",67.4,[],60940.0,128881,"{'ftp': 171, 'ftp_source': 'ftp_estimated_source', 'ftp_workout_id': None}",Bike,,
1,1708094952,home_bike_v1,1708096452,cycling,True,False,75ab3d5587f04c529c01c02005e6a3ed,False,False,cycling,Cycling Workout,,home_bike,1708094951,COMPLETE,America/New_York,25 min Just Ride,162748.59,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1708094952,1708076951,,,False,,,False,False,True,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '25 min Just Ride', 'scheduled_start_time': 1708094951, 'duration': 1501, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}",,,[],,0,"{'ftp': 0, 'ftp_source': None, 'ftp_workout_id': None}",Bike,60.0,
2,1707927487,home_bike_v1,1707928989,cycling,True,False,30d2e6e486194dd1964bc0a718c23d7f,False,False,cycling,Cycling Workout,,home_bike,1707927487,COMPLETE,America/New_York,25 min Just Ride,171238.04,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1707927487,1707909487,,,False,,,False,False,True,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '25 min Just Ride', 'scheduled_start_time': 1707927487, 'duration': 1502, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}",,,"[{'id': '013f0b69303d414ca2d73d1aacc04a0e', 'name': '5-Day Streak', 'slug': '5_day_streak', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/dbb048219077424eabce82d8ae0b81e1', 'description': 'Awarded for working out 5 days in a row.', 'achievement_count': 9}, {'id': 'd1dba676e3724b47903db50f9d4665cb', 'name': 'February Activity Challenge', 'slug': 'february_activity_challenge_bronze', 'image_url': 'https://s3.amazonaws.com/challenges-and-tiers-image-prod/e42a27a4a11b4aa2be3b5a840f22715e', 'description': 'Awarded for achieving Bronze in the February Activity Challenge.', 'achievement_count': 1}]",,0,"{'ftp': 0, 'ftp_source': None, 'ftp_workout_id': None}",Bike,60.0,
3,1707855270,home_bike_v1,1707856475,cycling,True,True,7ad3a5891a4248c58db17b1c21dfbfa4,False,False,cycling,Scenic Ride,c505b6ebef89474abe72caadeded8de7,home_bike,1707855275,COMPLETE,Etc/GMT+5,,151274.15,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1212.0,0.0,1212.0,0.0,,1707855270,1707837270,,,False,,,False,False,False,"{'content_availability': 'all_access_only', 'content_availability_level': 'all_access_only', 'free_for_limited_time': False, 'is_limited_ride': False, 'availability': {'is_available': True, 'reason': None}, 'class_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'content_provider': 'virtual_active', 'content_format': 'video', 'description': 'Ride through rolling hills, cypress trees and amber gold wheat fields on this serene ride through the countryside of Tuscany.', 'difficulty_estimate': 0.0, 'overall_estimate': 0.9819703799098519, 'difficulty_rating_avg': 0.0, 'difficulty_rating_count': 0, 'difficulty_level': None, 'duration': 1200, 'equipment_ids': [], 'equipment_tags': [], 'explicit_rating': 0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_closed_captions': False, 'has_pedaling_metrics': True, 'home_peloton_id': None, 'id': '6a3b2a577ed540c9a79039bd84010f10', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/7701527f4b0ff5361211711822ce5ab66e8362ed/img_1632849508_dfffc1a599e844b5bf67ab4aef8093d3.jpg', 'instructor_id': None, 'individual_instructor_ids': [], 'is_archived': True, 'is_closed_caption_shown': False, 'is_explicit': False, 'has_free_mode': False, 'is_live_in_studio_only': False, 'language': 'english', 'origin_locale': 'en-US', 'length': 1210, 'live_stream_id': '6a3b2a577ed540c9a79039bd84010f10-live', 'live_stream_url': None, 'location': 'Tuscany, Italy', 'metrics': ['heart_rate', 'cadence', 'calories'], 'original_air_time': 1632924000, 'overall_rating_avg': 0.9819703799098519, 'overall_rating_count': 12424, 'pedaling_start_offset': 5, 'pedaling_end_offset': 1205, 'pedaling_duration': 1200, 'rating': 0, 'ride_type_id': '3e8b662199414382be3f4bed70634f6f', 'ride_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1632924000, 'series_id': '15114ee7c55f43faac0ac007b817b1a9', 'sold_out': False, 'studio_peloton_id': None, 'title': '20 min Tuscany Ride', 'total_ratings': 12424, 'total_in_progress_workouts': 0, 'total_workouts': 100000, 'vod_stream_url': None, 'vod_stream_id': '6a3b2a577ed540c9a79039bd84010f10-vod', 'captions': [], 'user_caption_locales': [], 'join_tokens': {'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICI2YTNiMmE1NzdlZDU0MGM5YTc5MDM5YmQ4NDAxMGYxMCIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'}, 'flags': [], 'is_dynamic_video_eligible': False, 'is_fixed_distance': False, 'dynamic_video_recorded_speed_in_mph': 0.0, 'thumbnail_title': 'Tuscany', 'thumbnail_location': 'Tuscany, Italy', 'distance': None, 'distance_unit': None, 'distance_display_value': None, 'is_outdoor': False, 'excluded_platforms': [], 'class_avg_follow_along_score': 0.0, 'muscle_group_score': []}","{'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 66, 'heart_rate_z3_duration': 771, 'heart_rate_z4_duration': 1752, 'heart_rate_z5_duration': 998}",42.0,[],32846.0,145861,"{'ftp': 171, 'ftp_source': 'ftp_estimated_source', 'ftp_workout_id': None}",Bike,,
4,1707752370,home_bike_v1,1707754175,cycling,True,True,821543fa60ef4514a6d80f0dcb0d9647,False,False,cycling,Scenic Ride,b9e11cdeef514470b1dbafd8a925922a,home_bike,1707752375,COMPLETE,Etc/GMT+5,,221079.33,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1808.0,0.0,1808.0,0.0,,1707752370,1707734370,,,False,,,False,False,False,"{'content_availability': 'all_access_only', 'content_availability_level': 'all_access_only', 'free_for_limited_time': False, 'is_limited_ride': False, 'availability': {'is_available': True, 'reason': None}, 'class_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'content_provider': 'virtual_active', 'content_format': 'video', 'description': 'Take this chilled ride to visit the island, its village, and its pristine coastline. This ride offers it all: lush forests, jaw dropping ocean views, boats bobbing in the harbour past beautiful seaside houses.', 'difficulty_estimate': 0.0, 'overall_estimate': 0.9943108352728213, 'difficulty_rating_avg': 0.0, 'difficulty_rating_count': 0, 'difficulty_level': None, 'duration': 1800, 'equipment_ids': [], 'equipment_tags': [], 'explicit_rating': 0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_closed_captions': False, 'has_pedaling_metrics': True, 'home_peloton_id': None, 'id': '1363f796d34a45629f5b9f0ace602094', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/086d2a8d8e92539d71233cb8f98a3852ff8a50b6/img_1702908571_a9420da2134a4d00b916a45f6feb83d6.jpeg', 'instructor_id': None, 'individual_instructor_ids': [], 'is_archived': True, 'is_closed_caption_shown': False, 'is_explicit': False, 'has_free_mode': False, 'is_live_in_studio_only': False, 'language': 'english', 'origin_locale': 'en-US', 'length': 1810, 'live_stream_id': '1363f796d34a45629f5b9f0ace602094-live', 'live_stream_url': None, 'location': 'Maine, USA', 'metrics': ['heart_rate', 'cadence', 'calories'], 'original_air_time': 1703689200, 'overall_rating_avg': 0.9943108352728213, 'overall_rating_count': 3867, 'pedaling_start_offset': 5, 'pedaling_end_offset': 1805, 'pedaling_duration': 1800, 'rating': 0, 'ride_type_id': '3e8b662199414382be3f4bed70634f6f', 'ride_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1703689200, 'series_id': '15114ee7c55f43faac0ac007b817b1a9', 'sold_out': False, 'studio_peloton_id': None, 'title': '30 min Maine Peaks Island Ride', 'total_ratings': 3867, 'total_in_progress_workouts': 15, 'total_workouts': 50000, 'vod_stream_url': None, 'vod_stream_id': '1363f796d34a45629f5b9f0ace602094-vod', 'captions': [], 'user_caption_locales': [], 'join_tokens': {'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICIxMzYzZjc5NmQzNGE0NTYyOWY1YjlmMGFjZTYwMjA5NCIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'}, 'flags': [], 'is_dynamic_video_eligible': False, 'is_fixed_distance': False, 'dynamic_video_recorded_speed_in_mph': 0.0, 'thumbnail_title': 'Maine', 'thumbnail_location': 'Maine, USA', 'distance': None, 'distance_unit': None, 'distance_display_value': None, 'is_outdoor': False, 'excluded_platforms': [], 'class_avg_follow_along_score': 0.0, 'muscle_group_score': []}","{'heart_rate_z1_duration': 37, 'heart_rate_z2_duration': 510, 'heart_rate_z3_duration': 1292, 'heart_rate_z4_duration': 10387, 'heart_rate_z5_duration': 5636}",67.2,"[{'id': '5298b832e2274ad59cf8857240440fb2', 'name': '3-Day Streak', 'slug': '3_day_streak', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/b5a3058d09ad4470ba32343dad4ec245', 'description': 'Awarded for working out 3 days in a row.', 'achievement_count': 26}]",19993.0,59444,"{'ftp': 171, 'ftp_source': 'ftp_estimated_source', 'ftp_workout_id': None}",Bike,,
5,1707679814,home_bike_v1,1707681619,cycling,True,True,d80895d493d246e1bacdf13825375653,False,False,cycling,Scenic Ride,6059a72a1fd54506a36f4369cbaef2a3,home_bike,1707679819,COMPLETE,Etc/GMT+5,,215075.38,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1808.0,0.0,1807.0,0.0,,1707679814,1707661813,,,False,,,False,False,False,"{'content_availability': 'all_access_only', 'content_availability_level': 'all_access_only', 'free_for_limited_time': False, 'is_limited_ride': False, 'availability': {'is_available': True, 'reason': None}, 'class_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'content_provider': 'virtual_active', 'content_format': 'video', 'description': 'Start your journey on a highway through rural Oregon greeted with clear blue skies and surrounded by the beautiful Blue Mountains.', 'difficulty_estimate': 0.0, 'overall_estimate': 0.9895119863013698, 'difficulty_rating_avg': 0.0, 'difficulty_rating_count': 0, 'difficulty_level': None, 'duration': 1800, 'equipment_ids': [], 'equipment_tags': [], 'explicit_rating': 0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_closed_captions': False, 'has_pedaling_metrics': True, 'home_peloton_id': None, 'id': 'e7e430a24a3c47fe8db1ede3c30ab135', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/6fc33b6f0eb12503c30541019ad8f28a3947c6af/img_1661617001_989f3111e42b4a41834cfe1463afb84b.png', 'instructor_id': None, 'individual_instructor_ids': [], 'is_archived': True, 'is_closed_caption_shown': False, 'is_explicit': False, 'has_free_mode': False, 'is_live_in_studio_only': False, 'language': 'english', 'origin_locale': 'en-US', 'length': 1810, 'live_stream_id': 'e7e430a24a3c47fe8db1ede3c30ab135-live', 'live_stream_url': None, 'location': 'Oregon, USA', 'metrics': ['heart_rate', 'cadence', 'calories'], 'original_air_time': 1661954400, 'overall_rating_avg': 0.9895119863013698, 'overall_rating_count': 4672, 'pedaling_start_offset': 5, 'pedaling_end_offset': 1805, 'pedaling_duration': 1800, 'rating': 0, 'ride_type_id': '3e8b662199414382be3f4bed70634f6f', 'ride_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1661954400, 'series_id': '15114ee7c55f43faac0ac007b817b1a9', 'sold_out': False, 'studio_peloton_id': None, 'title': '30 min Wheeler County Ride', 'total_ratings': 4672, 'total_in_progress_workouts': 0, 'total_workouts': 60000, 'vod_stream_url': None, 'vod_stream_id': 'e7e430a24a3c47fe8db1ede3c30ab135-vod', 'captions': [], 'user_caption_locales': [], 'join_tokens': {'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICJlN2U0MzBhMjRhM2M0N2ZlOGRiMWVkZTNjMzBhYjEzNSIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'}, 'flags': [], 'is_dynamic_video_eligible': False, 'is_fixed_distance': False, 'dynamic_video_recorded_speed_in_mph': 0.0, 'thumbnail_title': 'Wheeler County', 'thumbnail_location': 'Oregon, USA', 'distance': None, 'distance_unit': None, 'distance_display_value': None, 'is_outdoor': False, 'excluded_platforms': [], 'class_avg_follow_along_score': 0.0, 'muscle_group_score': []}","{'heart_rate_z1_duration': 36, 'heart_rate_z2_duration': 486, 'heart_rate_z3_duration': 1133, 'heart_rate_z4_duration': 10407, 'heart_rate_z5_duration': 5801}",67.6,[],25689.0,63891,"{'ftp': 171, 'ftp_source': 'ftp_estimated_source', 'ftp_workout_id': None}",Bike,,
6,1707592537,home_bike_v1,1707594038,cycling,True,False,091e2d90ca9c439682aefb462cbee9bd,False,False,cycling,Cycling Workout,,home_bike,1707592537,COMPLETE,America/New_York,25 min Just Ride,173645.07,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1707592537,1707574537,,,False,,,False,False,True,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '25 min Just Ride', 'scheduled_start_time': 1707592537, 'duration': 1501, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}",,,"[{'id': '993cbe73b392445085717f9f53c166d8', 'name': 'February Cycling Challenge', 'slug': 'february_cycling_challenge_bronze', 'image_url': 'https://s3.amazonaws.com/challenges-and-tiers-image-prod/3702ea9c711843438f2219c5b7970344', 'description': 'Awarded for achieving Bronze in the February Cycling Challenge.', 'achievement_count': 1}]",,0,"{'ftp': 0, 'ftp_source': None, 'ftp_workout_id': None}",Bike,60.0,
7,1707412391,home_bike_v1,1707415097,cycling,True,True,924004a370554fc9996b5ade6d7cdfc5,True,False,cycling,Scenic Ride,fd65838e63044c96bba2b56ecf506361,home_bike,1707412396,COMPLETE,Etc/GMT+5,,278041.35,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,2706.0,0.0,2706.0,0.0,,1707412391,1707394390,,,False,,,False,False,False,"{'content_availability': 'all_access_only', 'content_availability_level': 'all_access_only', 'free_for_limited_time': False, 'is_limited_ride': False, 'availability': {'is_available': True, 'reason': None}, 'class_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'content_provider': 'virtual_active', 'content_format': 'video', 'description': ""Ride along Chicago's Lakefront Trail, located on the Western Shore of Lake Michigan."", 'difficulty_estimate': 0.0, 'overall_estimate': 0.9923857868020305, 'difficulty_rating_avg': 0.0, 'difficulty_rating_count': 0, 'difficulty_level': None, 'duration': 2700, 'equipment_ids': [], 'equipment_tags': [], 'explicit_rating': 0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_closed_captions': False, 'has_pedaling_metrics': True, 'home_peloton_id': None, 'id': 'bc6f57c16a7b42268b540102e51b5524', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/9541005dd4a4af7733e050f3786f1e6325940b68/img_1705937290_01b81c007be2457f9d2f5bbcda7c4c7c.png', 'instructor_id': None, 'individual_instructor_ids': [], 'is_archived': True, 'is_closed_caption_shown': False, 'is_explicit': False, 'has_free_mode': False, 'is_live_in_studio_only': False, 'language': 'english', 'origin_locale': 'en-US', 'length': 2710, 'live_stream_id': 'bc6f57c16a7b42268b540102e51b5524-live', 'live_stream_url': None, 'location': 'Illinois, USA', 'metrics': ['heart_rate', 'cadence', 'calories'], 'original_air_time': 1706713200, 'overall_rating_avg': 0.9923857868020305, 'overall_rating_count': 1576, 'pedaling_start_offset': 5, 'pedaling_end_offset': 2705, 'pedaling_duration': 2700, 'rating': 0, 'ride_type_id': '3e8b662199414382be3f4bed70634f6f', 'ride_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1706713200, 'series_id': '15114ee7c55f43faac0ac007b817b1a9', 'sold_out': False, 'studio_peloton_id': None, 'title': '45 min Chicago Lakefront Trail Ride', 'total_ratings': 1576, 'total_in_progress_workouts': 81, 'total_workouts': 30000, 'vod_stream_url': None, 'vod_stream_id': 'bc6f57c16a7b42268b540102e51b5524-vod', 'captions': [], 'user_caption_locales': [], 'join_tokens': {'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICJiYzZmNTdjMTZhN2I0MjI2OGI1NDAxMDJlNTFiNTUyNCIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'}, 'flags': [], 'is_dynamic_video_eligible': False, 'is_fixed_distance': False, 'dynamic_video_recorded_speed_in_mph': 0.0, 'thumbnail_title': 'Chicago', 'thumbnail_location': 'Illinois, USA', 'distance': None, 'distance_unit': None, 'distance_display_value': None, 'is_outdoor': False, 'excluded_platforms': [], 'class_avg_follow_along_score': 0.0, 'muscle_group_score': []}",,,"[{'id': 'bac5aefabb2940ba8f0a170fc9d63bf0', 'name': 'Best Output', 'slug': 'best_output', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/c302f0a5128e4e5bb72ba659caac1ec2', 'description': 'Personal best output in a workout.', 'achievement_count': 31}, {'id': '9dbb1df9be874501a607fa9e119eb99b', 'name': '250 Rides', 'slug': '250_cycling_workouts', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/c1341bbcf5574f7882df33eeed9b3921', 'description': 'Awarded for completing 250 Cycling workouts.', 'achievement_count': 1}]",11805.0,34232,"{'ftp': 171, 'ftp_source': 'ftp_estimated_source', 'ftp_workout_id': None}",Bike,,
8,1707341713,home_bike_v1,1707341715,cycling,True,True,143517e9e0e6493e9532eb1b15b2321c,False,False,cycling,Scenic Ride,0cd9283ab66549d990228e42c739e438,home_bike,1707341715,COMPLETE,Etc/GMT+5,,0.0,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,,,,,,1707341713,1707323712,,,False,,,False,False,False,"{'content_availability': 'all_access_only', 'content_availability_level': 'all_access_only', 'free_for_limited_time': False, 'is_limited_ride': False, 'availability': {'is_available': True, 'reason': None}, 'class_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'content_provider': 'virtual_active', 'content_format': 'video', 'description': 'Bundle up because we are headed through the snowy Gilman Tunnels to explore the breathtaking views of the Jemez Mountains.', 'difficulty_estimate': 0.0, 'overall_estimate': 0.9884718251406437, 'difficulty_rating_avg': 0.0, 'difficulty_rating_count': 0, 'difficulty_level': None, 'duration': 1800, 'equipment_ids': [], 'equipment_tags': [], 'explicit_rating': 0, 'extra_images': [], 'fitness_discipline': 'cycling', 'fitness_discipline_display_name': 'Cycling', 'has_closed_captions': False, 'has_pedaling_metrics': True, 'home_peloton_id': None, 'id': '4201b1cfedaf4e86a28f3e29667b7b25', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/327e766dcabe0fad242a22e915e87e13a106e1ea/img_1636573793_5320ae2d445f4d74a5f742c866de5786.png', 'instructor_id': None, 'individual_instructor_ids': [], 'is_archived': True, 'is_closed_caption_shown': False, 'is_explicit': False, 'has_free_mode': False, 'is_live_in_studio_only': False, 'language': 'english', 'origin_locale': 'en-US', 'length': 1808, 'live_stream_id': '4201b1cfedaf4e86a28f3e29667b7b25-live', 'live_stream_url': None, 'location': 'New Mexico, USA', 'metrics': ['heart_rate', 'cadence', 'calories'], 'original_air_time': 1637766000, 'overall_rating_avg': 0.9884718251406437, 'overall_rating_count': 10843, 'pedaling_start_offset': 2, 'pedaling_end_offset': 1802, 'pedaling_duration': 1800, 'rating': 0, 'ride_type_id': '3e8b662199414382be3f4bed70634f6f', 'ride_type_ids': ['3e8b662199414382be3f4bed70634f6f'], 'sample_vod_stream_url': None, 'sample_preview_stream_url': None, 'scheduled_start_time': 1637766000, 'series_id': '15114ee7c55f43faac0ac007b817b1a9', 'sold_out': False, 'studio_peloton_id': None, 'title': '30 min Gilman Tunnels Ride', 'total_ratings': 10843, 'total_in_progress_workouts': 0, 'total_workouts': 100000, 'vod_stream_url': None, 'vod_stream_id': '4201b1cfedaf4e86a28f3e29667b7b25-vod', 'captions': [], 'user_caption_locales': [], 'join_tokens': {'on_demand': 'eyJob21lX3BlbG90b25faWQiOiBudWxsLCAicmlkZV9pZCI6ICI0MjAxYjFjZmVkYWY0ZTg2YTI4ZjNlMjk2NjdiN2IyNSIsICJzdHVkaW9fcGVsb3Rvbl9pZCI6IG51bGwsICJ0eXBlIjogIm9uX2RlbWFuZCJ9'}, 'flags': [], 'is_dynamic_video_eligible': False, 'is_fixed_distance': False, 'dynamic_video_recorded_speed_in_mph': 0.0, 'thumbnail_title': 'Gilman Tunnels', 'thumbnail_location': 'New Mexico, USA', 'distance': None, 'distance_unit': None, 'distance_display_value': None, 'is_outdoor': False, 'excluded_platforms': [], 'class_avg_follow_along_score': 0.0, 'muscle_group_score': []}","{'heart_rate_z1_duration': 36, 'heart_rate_z2_duration': 486, 'heart_rate_z3_duration': 1133, 'heart_rate_z4_duration': 10407, 'heart_rate_z5_duration': 5801}",67.6,"[{'id': '5298b832e2274ad59cf8857240440fb2', 'name': '3-Day Streak', 'slug': '3_day_streak', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/b5a3058d09ad4470ba32343dad4ec245', 'description': 'Awarded for working out 3 days in a row.', 'achievement_count': 26}]",143790.0,143871,"{'ftp': 171, 'ftp_source': 'ftp_estimated_source', 'ftp_workout_id': None}",Bike,,
